id,driverId,stop,lap,time,duration,milliseconds
8689,854,3,11,14:20:29,41.173,41173
8690,849,3,13,14:23:27,22.936,22936
8691,840,3,22,14:34:51,24.997,24997
8692,842,3,25,14:38:27,23.116,23116
8693,1,3,26,14:39:27,22.69,22690
8694,832,3,26,14:39:40,23.321,23321
8695,830,3,27,14:40:38,22.722,22722
8696,844,3,27,14:40:53,22.667,22667
8697,815,3,28,14:42:01,23.165,23165
8698,20,3,28,14:42:22,24.464,24464
8699,8,3,28,14:42:38,23.541,23541
8700,841,3,29,14:43:50,23.618,23618
8701,822,3,30,14:44:40,23.263,23263
8702,854,4,29,14:44:54,25.597,25597
8703,817,3,30,14:44:58,22.839,22839
8704,839,3,30,14:45:08,23.504,23504
8705,4,3,34,14:50:16,24.375,24375
8706,853,3,34,14:50:55,23.546,23546
8707,846,5,37,14:54:11,24.211,24211
8708,852,5,39,14:56:53,35.416,35416
8709,849,4,39,14:57:10,22.958,22958
8710,830,4,40,14:57:11,22.766,22766
8711,822,4,41,14:58:30,22.856,22856
8712,847,4,41,14:59:33,23.132,23132
8713,815,4,42,14:59:48,22.656,22656
8714,841,4,42,15:00:49,22.83,22830
8715,1,4,43,15:00:52,22.664,22664
8716,842,4,51,15:11:27,23.039,23039
8717,844,4,52,15:12:32,23.064,23064
8718,8,4,52,15:13:19,22.666,22666
8719,832,4,53,15:13:50,22.745,22745
8720,20,4,55,15:16:50,22.978,22978
8721,854,5,61,15:26:09,24.627,24627
8722,815,5,69,15:33:06,22.916,22916
8723,852,1,9,17:17:42,25.659,25659
8724,8,1,10,17:19:14,26.174,26174
8725,842,1,13,17:23:37,25.63,25630
8726,841,1,15,17:26:54,25.987,25987
8727,830,1,17,17:29:03,25.3,25300
8728,847,1,17,17:30:00,26.121,26121
8729,1,1,18,17:30:21,25.235,25235
8730,849,1,18,17:31:31,25.811,25811
8731,815,1,19,17:32:28,25.419,25419
8732,854,1,22,17:37:38,25.881,25881
8733,4,1,23,17:38:20,25.991,25991
8734,840,1,23,17:38:40,26.157,26157
8735,839,1,24,17:40:07,25.517,25517
8736,846,1,25,17:41:32,25.319,25319
8737,817,1,26,17:43:19,25.562,25562
8738,20,1,26,17:43:20,25.726,25726
8739,832,1,27,17:44:36,25.639,25639
8740,844,1,27,17:44:46,25.799,25799
8741,8,2,30,17:49:40,25.633,25633
8742,853,1,31,17:51:36,26.515,26515
8743,841,2,32,17:52:43,25.347,25347
8744,822,1,33,17:53:44,36.341,36341
8745,852,2,34,17:55:29,26.674,26674
8746,842,2,35,17:56:42,26.109,26109
8747,830,2,41,18:04:20,25.175,25175
8748,815,2,41,18:05:15,25.42,25420
8749,1,2,42,18:05:37,25.381,25381
8750,846,2,49,18:17:08,26.552,26552
8751,847,2,49,18:18:36,35.006,35006
8752,830,3,55,18:24:59,25.465,25465
8753,840,1,9,20:48:30,27.165,27165
8754,847,1,9,20:48:32,20.519,20519
8755,1,1,10,20:49:49,20.58,20580
8756,822,1,10,20:49:57,21.668,21668
8757,844,1,10,20:50:01,20.531,20531
8758,815,1,10,20:50:04,20.71,20710
8759,846,1,10,20:50:14,20.973,20973
8760,4,1,10,20:50:27,20.405,20405
8761,849,1,10,20:50:43,24.22,24220
8762,830,1,13,20:58:28,16:36.4,996375
8763,1,2,13,20:58:32,16:35.9,995856
8764,822,2,13,20:58:35,16:35.9,995942
8765,839,1,13,20:58:37,16:37.1,997126
8766,817,1,13,20:58:41,16:37.0,997029
8767,844,2,13,20:58:42,16:39.5,999485
8768,842,1,13,20:58:44,16:41.8,1001775
8769,815,2,13,20:58:46,16:42.6,1002619
8770,832,1,13,20:58:47,16:44.6,1004618
8771,841,1,13,20:58:49,16:44.9,1004917
8772,852,1,13,20:58:51,16:46.4,1006407
8773,8,1,13,20:58:54,16:48.6,1008569
8774,20,1,13,20:58:56,16:52.3,1012304
8775,846,2,13,20:58:57,16:57.3,1017303
8776,4,2,13,20:59:01,16:59.9,1019850
8777,853,1,13,20:59:05,16:59.2,1019226
8778,847,2,13,20:59:08,17:01.6,1021615
8779,840,2,13,20:59:12,17:00.9,1020939
8780,849,2,13,20:59:20,16:57.3,1017257
8781,830,2,15,21:21:56,18:07.6,1087591
8782,839,2,15,21:21:58,18:08.3,1088290
8783,1,3,15,21:22:02,18:06.7,1086674
8784,817,2,15,21:22:05,18:07.3,1087296
8785,822,3,15,21:22:07,18:09.5,1089473
8786,842,2,15,21:22:09,18:12.3,1092287
8787,844,3,15,21:22:10,18:15.2,1095192
8788,841,2,15,21:22:14,18:14.7,1094749
8789,832,2,15,21:22:15,18:17.2,1097194
8790,20,2,15,21:22:20,18:18.7,1098749
8791,8,2,15,21:22:24,18:19.3,1099282
8792,852,2,15,21:22:26,18:20.6,1100644
8793,4,3,15,21:22:31,18:21.8,1101826
8794,840,3,15,21:22:33,18:23.0,1102979
8795,849,3,15,21:22:34,18:27.1,1107052
8796,846,3,15,21:22:36,18:36.6,1116576
8797,852,3,23,21:57:04,27.874,27874
8798,8,3,26,22:01:34,34.489,34489
8799,4,4,44,22:32:14,21.097,21097
8800,854,1,10,17:18:55,22.124,22124
8801,830,1,13,17:22:42,21.152,21152
8802,1,1,14,17:24:04,21.595,21595
8803,844,1,15,17:26:08,22.461,22461
8804,839,1,15,17:26:13,21.677,21677
8805,846,1,17,17:29:04,21.38,21380
8806,841,1,17,17:29:20,22.283,22283
8807,817,1,18,17:30:47,21.449,21449
8808,832,1,19,17:31:59,22.213,22213
8809,815,1,21,17:34:55,21.471,21471
8810,840,1,21,17:35:25,22.288,22288
8811,8,1,21,17:35:29,22.338,22338
8812,852,1,23,17:38:05,22.455,22455
8813,20,1,23,17:38:23,21.221,21221
8814,849,1,28,17:46:18,21.241,21241
8815,822,1,30,17:48:30,21.669,21669
8816,844,2,35,17:56:24,21.173,21173
8817,830,2,36,17:57:06,21.871,21871
8818,815,2,36,17:57:40,21.413,21413
8819,4,1,36,17:58:06,21.304,21304
8820,842,1,36,17:58:06,22.133,22133
8821,846,2,48,18:16:06,22.173,22173
8822,830,3,53,18:22:37,21.453,21453
8823,817,2,52,18:22:38,22.056,22056
8824,840,2,52,18:22:55,22.661,22661
8825,815,3,53,18:23:09,21.385,21385
8826,854,2,52,18:23:42,22.07,22070
8827,852,2,53,18:24:01,21.909,21909
8828,842,2,54,18:25:56,21.92,21920
8829,1,3,29,16:07:32,01:09.0,69022
8830,1,1,11,18:21:54,25.201,25201
8831,4,1,11,18:22:10,25.365,25365
8832,854,1,12,18:24:08,25.214,25214
8833,848,1,13,18:25:47,24.874,24874
8834,830,1,14,18:26:43,24.897,24897
8835,832,1,14,18:26:50,24.666,24666
8836,825,1,14,18:27:07,25.478,25478
8837,842,1,14,18:27:08,24.575,24575
8838,839,1,14,18:27:11,30.484,30484
8839,822,1,14,18:27:19,25.893,25893
8840,849,1,14,18:27:38,24.457,24457
8841,844,1,15,18:28:19,25.012,25012
8842,815,1,15,18:28:32,25.046,25046
8843,847,1,15,18:28:38,25.888,25888
8844,852,1,15,18:28:57,26.095,26095
8845,855,1,15,18:29:03,25.428,25428
8846,817,1,17,18:32:46,24.915,24915
8847,840,1,18,18:34:18,25.739,25739
8848,807,1,19,18:36:11,27.365,27365
8849,846,1,24,18:44:41,24.568,24568
8850,4,2,25,18:45:53,24.909,24909
8851,1,2,27,18:48:44,25.796,25796
8852,852,2,29,18:52:37,24.35,24350
8853,830,2,30,18:53:16,24.937,24937
8854,839,2,30,18:54:12,25.393,25393
8855,844,2,31,18:54:52,24.527,24527
8856,842,2,32,18:57:23,25.875,25875
8857,849,2,32,18:58:19,24.778,24778
8858,832,2,33,18:58:21,24.438,24438
8859,815,2,33,18:58:23,24.173,24173
8860,847,2,33,18:58:45,25.334,25334
8861,817,2,33,18:59:53,24.885,24885
8862,825,2,34,19:00:39,25.876,25876
8863,854,2,35,19:02:58,25.586,25586
8864,848,2,35,19:03:09,25.57,25570
8865,822,2,36,19:04:16,25.156,25156
8866,855,2,37,19:06:00,25.291,25291
8867,807,2,37,19:06:47,26.712,26712
8868,840,2,38,19:08:04,26.957,26957
8869,846,2,41,19:13:23,27.367,27367
8870,4,3,42,19:14:26,24.508,24508
8871,830,3,43,19:14:40,24.402,24402
8872,815,3,43,19:14:56,24.947,24947
8873,839,3,43,19:15:58,24.233,24233
8874,832,3,44,19:16:30,24.287,24287
8875,1,3,44,19:16:52,25.579,25579
8876,852,3,44,19:17:39,24.188,24188
8877,817,3,44,19:18:41,25.139,25139
8878,847,3,45,19:18:53,25.574,25574
8879,807,3,44,19:18:58,25.748,25748
8880,822,3,45,19:19:39,25.188,25188
8881,855,3,45,19:19:45,28.647,28647
8882,844,3,46,19:19:53,24.613,24613
8883,840,3,45,19:20:32,25.039,25039
8884,846,3,45,19:20:59,24.975,24975
8885,849,3,45,19:21:07,24.658,24658
8886,825,3,46,19:21:29,26.051,26051
8887,848,3,46,19:22:54,25.055,25055
8888,817,1,8,20:16:37,20.65,20650
8889,840,1,13,20:24:49,22.339,22339
8890,848,1,13,20:24:54,20.683,20683
8891,815,1,15,20:27:12,20.481,20481
8892,842,1,15,20:27:52,22.82,22820
8893,844,1,16,20:28:55,21.038,21038
8894,830,1,16,20:28:58,20.731,20731
8895,832,1,16,20:29:04,21.521,21521
8896,847,1,16,20:29:21,21.415,21415
8897,4,1,16,20:29:40,21.543,21543
8898,822,1,16,20:29:43,22.561,22561
8899,839,1,16,20:29:50,21.141,21141
8900,846,1,16,20:29:54,20.383,20383
8901,855,1,16,20:29:56,33.734,33734
8902,855,2,27,20:51:18,15.103,15103
8903,822,2,35,21:03:48,22.71,22710
8904,825,1,37,21:06:57,22.374,22374
8905,807,1,37,21:07:16,21.425,21425
8906,1,1,40,21:12:59,21.788,21788
8907,840,1,3,15:08:15,18.242,18242
8908,840,2,4,15:10:29,18.56,18560
8909,849,1,13,15:25:03,18.552,18552
8910,854,1,14,15:26:23,19.039,19039
8911,839,1,17,15:30:30,19.128,19128
8912,830,1,18,15:31:37,18.281,18281
8913,852,1,18,15:32:02,18.443,18443
8914,815,1,20,15:34:33,17.434,17434
8915,846,1,20,15:34:40,17.556,17556
8916,817,1,21,15:36:06,18.15,18150
8917,842,1,21,15:36:15,18.926,18926
8918,855,1,21,15:36:22,18.38,18380
8919,844,1,22,15:37:04,17.973,17973
8920,1,1,22,15:37:22,17.877,17877
8921,822,1,22,15:37:40,18.413,18413
8922,847,1,23,15:38:51,18.479,18479
8923,840,3,23,15:39:30,20.402,20402
8924,849,2,23,15:40:00,17.936,17936
8925,4,1,39,16:05:24,18.796,18796
8926,825,1,39,16:05:30,19.111,19111
8927,4,2,53,16:25:28,18.394,18394
8928,848,1,57,16:30:33,19.845,19845
8929,817,1,2,15:07:48,32.362,32362
8930,817,2,16,15:31:14,30.422,30422
8931,20,1,17,15:32:26,30.484,30484
8932,842,1,17,15:32:38,30.405,30405
8933,848,1,17,15:32:41,30.793,30793
8934,815,1,18,15:33:26,30.366,30366
8935,847,1,18,15:33:46,31.079,31079
8936,822,1,18,15:33:47,40.957,40957
8937,825,1,18,15:33:56,33.765,33765
8938,852,1,18,15:34:06,30.372,30372
8939,840,1,18,15:34:06,32.667,32667
8940,1,1,18,15:34:07,32.74,32740
8941,839,1,18,15:34:08,31.409,31409
8942,849,1,18,15:34:17,31.125,31125
8943,855,1,18,15:34:18,32.203,32203
8944,854,1,18,15:34:18,31.32,31320
8945,830,1,19,15:34:49,30.001,30001
8946,844,1,19,15:34:56,31.794,31794
8947,846,1,19,15:35:07,30.07,30070
8948,817,3,30,15:51:37,30.155,30155
8949,844,2,49,16:16:19,30.042,30042
8950,815,2,50,16:17:38,29.627,29627
8951,830,2,51,16:18:44,29.942,29942
8952,854,2,52,16:22:04,30.984,30984
8953,844,3,53,16:22:17,36.56,36560
8954,852,1,11,15:51:11,18.87,18870
8955,825,1,12,15:52:43,19.76,19760
8956,854,1,14,15:55:54,20.413,20413
8957,4,1,15,15:57:23,21.638,21638
8958,842,1,16,15:58:56,19.543,19543
8959,848,1,16,15:59:11,20.059,20059
8960,846,1,18,16:02:13,19.986,19986
8961,1,1,22,16:08:23,18.82,18820
8962,844,1,24,16:11:03,19.697,19697
8963,830,1,26,16:14:04,18.798,18798
8964,822,1,26,16:14:35,19.614,19614
8965,832,1,27,16:15:51,22.063,22063
8966,815,1,27,16:16:00,18.519,18519
8967,817,1,30,16:21:25,19.484,19484
8968,849,1,34,16:28:20,19.185,19185
8969,847,1,40,16:36:53,19.035,19035
8970,840,1,40,16:37:28,19.074,19074
8971,842,2,40,16:37:43,19.007,19007
8972,815,2,41,16:38:38,18.433,18433
8973,839,1,41,16:39:21,19.019,19019
8974,20,1,41,16:39:42,19.861,19861
8975,817,2,41,16:39:49,19.28,19280
8976,852,2,41,16:40:43,19.618,19618
8977,825,2,42,16:41:34,20.673,20673
8978,854,2,54,17:03:43,32.381,32381
8979,1,1,1,15:05:05,31.054,31054
8980,825,1,1,15:05:25,29.632,29632
8981,832,1,10,15:18:23,22.341,22341
8982,4,1,10,15:18:24,22.375,22375
8983,842,1,10,15:18:27,22.008,22008
8984,855,1,10,15:18:29,23.109,23109
8985,852,1,11,15:19:52,23.083,23083
8986,817,1,11,15:19:54,22.124,22124
8987,848,1,11,15:20:05,23.419,23419
8988,846,1,12,15:21:18,21.916,21916
8989,854,1,12,15:21:23,23.582,23582
8990,849,1,12,15:21:38,23.189,23189
8991,847,1,13,15:22:29,22.154,22154
8992,830,1,13,15:22:30,22.173,22173
8993,839,1,13,15:22:43,22.137,22137
8994,822,1,14,15:24:08,22.987,22987
8995,840,1,14,15:24:34,22.833,22833
8996,815,1,17,15:28:29,22.032,22032
8997,844,1,21,15:34:08,21.794,21794
8998,20,1,21,15:35:06,22.536,22536
8999,1,2,22,15:36:50,22.105,22105
9000,848,2,25,15:41:42,22.657,22657
9001,849,2,26,15:43:09,22.311,22311
9002,840,2,27,15:44:33,23.394,23394
9003,830,2,28,15:44:56,21.966,21966
9004,842,2,29,15:47:23,27.947,27947
9005,825,2,29,15:47:59,23.878,23878
9006,854,2,30,15:48:45,23.127,23127
9007,832,2,31,15:49:46,21.867,21867
9008,4,2,31,15:50:10,21.914,21914
9009,817,2,31,15:50:18,22.399,22399
9010,852,2,32,15:51:35,22.802,22802
9011,846,2,33,15:52:58,23.341,23341
9012,822,2,34,15:54:04,22.541,22541
9013,839,2,35,15:55:53,22.953,22953
9014,847,2,36,15:56:49,22.039,22039
9015,815,2,37,15:58:12,21.619,21619
9016,20,2,42,16:06:42,22.456,22456
9017,830,3,44,16:08:25,21.941,21941
9018,832,3,45,16:10:31,22.302,22302
9019,848,3,45,16:12:16,23.328,23328
9020,842,3,46,16:13:00,21.838,21838
9021,840,3,46,16:13:18,23.812,23812
9022,1,3,48,16:15:01,22.241,22241
9023,817,3,48,16:15:50,22.154,22154
9024,847,3,51,16:19:02,22.815,22815
9025,849,3,50,16:19:30,22.761,22761
9026,846,3,51,16:19:48,22.165,22165
9027,839,3,52,16:21:10,22.033,22033
9028,852,3,52,16:21:27,22.316,22316
9029,815,3,53,16:21:47,21.694,21694
9030,4,3,53,16:22:49,25.407,25407
9031,848,4,54,16:26:07,23.404,23404
9032,840,1,1,16:07:59,26.731,26731
9033,849,1,1,16:08:10,36.773,36773
9034,842,1,2,16:10:02,35.486,35486
9035,840,2,2,16:10:09,32.75,32750
9036,849,2,2,16:10:20,36.351,36351
9037,854,1,4,16:13:36,27.637,27637
9038,20,1,6,16:16:58,24.965,24965
9039,852,1,6,16:17:00,25.068,25068
9040,1,1,15,16:31:22,24.796,24796
9041,815,1,16,16:32:29,24.409,24409
9042,846,1,17,16:34:17,24.872,24872
9043,854,2,17,16:35:15,36.854,36854
9044,844,1,18,16:35:26,25.71,25710
9045,830,1,18,16:35:33,27.009,27009
9046,848,1,18,16:36:49,27.231,27231
9047,817,1,19,16:38:22,26.056,26056
9048,855,1,19,16:38:23,25.594,25594
9049,849,3,19,16:38:26,26.91,26910
9050,822,1,20,16:39:34,25.865,25865
9051,832,1,21,16:40:05,24.666,24666
9052,844,2,21,16:40:08,28.034,28034
9053,847,1,21,16:40:29,25.352,25352
9054,4,1,21,16:40:33,24.526,24526
9055,839,1,21,16:40:50,24.875,24875
9056,852,2,21,16:41:30,26.021,26021
9057,815,2,22,16:41:35,24.536,24536
9058,830,2,22,16:41:38,26.93,26930
9059,846,2,22,16:41:58,24.76,24760
9060,1,2,22,16:42:19,24.507,24507
9061,842,2,22,16:42:42,28.77,28770
9062,848,2,22,16:43:36,31.518,31518
9063,20,2,23,16:44:09,25.133,25133
9064,840,3,24,16:45:45,25.65,25650
9065,815,3,30,16:55:41,19:32.1,1172062
9066,832,2,30,16:55:42,19:34.8,1174793
9067,830,3,30,16:55:43,19:35.6,1175575
9068,840,4,29,16:55:46,19:35.0,1174965
9069,844,3,30,16:55:47,19:36.8,1176822
9070,852,3,29,16:55:51,19:34.4,1174444
9071,855,2,29,16:55:52,19:34.2,1174235
9072,847,2,30,16:55:54,19:37.5,1177545
9073,846,3,30,16:55:56,19:43.0,1183029
9074,849,4,29,16:55:58,19:41.8,1181839
9075,4,2,30,16:56:01,19:42.1,1182058
9076,1,3,30,16:56:02,19:46.3,1186281
9077,848,3,29,16:56:04,19:45.7,1185676
9078,839,2,30,16:56:06,19:46.5,1186485
9079,822,2,30,16:56:07,19:46.7,1186699
9080,20,3,30,16:56:28,19:29.5,1169495
9081,842,3,30,16:56:31,19:29.5,1169460
9082,817,2,30,16:56:33,19:28.7,1168673
9083,846,4,51,17:44:43,24.607,24607
9084,852,4,56,17:52:23,25.266,25266
9085,849,1,3,15:09:50,29.395,29395
9086,844,1,9,15:20:26,23.212,23212
9087,847,1,9,15:20:43,20.538,20538
9088,842,1,9,15:20:49,22.698,22698
9089,1,1,9,15:20:54,21.47,21470
9090,20,1,9,15:20:55,20.249,20249
9091,852,1,9,15:20:57,23.083,23083
9092,855,1,9,15:21:08,23.001,23001
9093,825,1,9,15:21:11,21.555,21555
9094,848,1,9,15:21:16,25.577,25577
9095,854,1,9,15:21:23,26.973,26973
9096,815,1,16,15:33:43,23.379,23379
9097,849,2,17,15:37:03,22.069,22069
9098,830,1,18,15:37:17,21.468,21468
9099,4,1,18,15:37:59,20.571,20571
9100,846,1,20,15:41:42,21.443,21443
9101,854,2,23,15:47:51,22.231,22231
9102,848,2,29,15:58:39,21.54,21540
9103,840,1,30,16:00:30,22.059,22059
9104,830,2,33,16:04:40,20.722,20722
9105,815,2,33,16:04:56,22.349,22349
9106,847,2,33,16:05:19,20.527,20527
9107,1,2,33,16:05:49,20.831,20831
9108,817,1,33,16:06:02,21.794,21794
9109,839,1,33,16:06:22,22.638,22638
9110,822,1,33,16:06:34,20.979,20979
9111,852,2,38,16:15:56,41.5,41500
9112,20,1,5,14:10:02,23.406,23406
9113,842,1,5,14:10:04,23.557,23557
9114,825,1,7,14:12:33,38.262,38262
9115,830,1,9,14:15:15,24.217,24217
9116,1,1,9,14:15:24,23.845,23845
9117,852,1,9,14:15:50,23.248,23248
9118,849,1,9,14:15:59,24.02,24020
9119,848,1,18,14:28:07,23.804,23804
9120,847,1,19,14:29:03,23.951,23951
9121,839,1,19,14:29:16,25.684,25684
9122,855,1,19,14:29:24,24.281,24281
9123,817,1,19,14:29:26,27.937,27937
9124,846,1,19,14:29:34,43.032,43032
9125,20,2,19,14:29:44,23.681,23681
9126,832,1,20,14:30:33,24.215,24215
9127,4,1,28,14:41:26,23.779,23779
9128,842,2,36,14:52:35,23.613,23613
9129,849,2,37,14:54:22,30.034,30034
9130,844,1,41,14:58:44,26.199,26199
9131,830,2,43,15:00:29,23.704,23704
9132,846,2,42,15:00:41,24.134,24134
9133,1,2,44,15:02:06,23.841,23841
9134,847,2,45,15:03:30,24.069,24069
9135,840,1,47,15:06:55,25.252,25252
9136,852,2,47,15:07:00,23.45,23450
9137,832,2,49,15:08:24,24.881,24881
9138,848,2,48,15:08:45,23.53,23530
9139,839,2,49,15:09:34,23.945,23945
9140,4,2,49,15:09:42,25.139,25139
9141,822,1,49,15:09:50,26.089,26089
9142,855,2,49,15:10:04,23.98,23980
9143,817,2,49,15:10:08,24.833,24833
9144,830,1,1,15:05:31,50:37.3,3037323
9145,832,1,1,15:05:33,50:31.8,3031752
9146,1,1,1,15:05:36,50:46.9,3046888
9147,844,1,1,15:05:37,50:36.4,3036360
9148,4,1,1,15:05:41,50:55.7,3055700
9149,815,1,1,15:05:43,50:34.8,3034772
9150,846,1,1,15:05:46,50:43.2,3043215
9151,849,1,1,15:05:48,50:51.9,3051904
9152,822,1,1,15:05:50,50:55.7,3055732
9153,817,1,1,15:05:52,51:03.3,3063314
9154,842,1,1,15:05:55,50:48.9,3048950
9155,825,1,1,15:05:57,51:03.6,3063613
9156,20,1,1,15:06:00,51:07.3,3067301
9157,840,1,1,15:06:02,51:09.0,3069017
9158,854,1,1,15:06:04,51:05.2,3065174
9159,852,1,1,15:06:40,50:11.9,3011861
9160,839,1,1,15:07:49,49:10.8,2950760
9161,815,2,5,16:04:31,37.302,37302
9162,20,2,6,16:06:13,29.846,29846
9163,830,2,12,16:15:21,29.395,29395
9164,840,2,15,16:20:37,28.632,28632
9165,842,2,16,16:22:13,29.632,29632
9166,852,2,18,16:25:31,34.759,34759
9167,849,2,19,16:26:52,28.829,28829
9168,854,2,19,16:26:53,29.147,29147
9169,832,2,20,16:27:47,28.574,28574
9170,817,2,20,16:28:29,30.262,30262
9171,839,2,22,16:31:35,30.342,30342
9172,825,2,22,16:31:40,29.473,29473
9173,830,3,23,16:33:05,29.296,29296
9174,844,2,25,16:35:33,28.805,28805
9175,817,3,32,16:47:52,30.599,30599
9176,1,2,33,16:47:54,29.837,29837
9177,4,2,33,16:48:31,28.733,28733
9178,846,2,34,16:50:02,28.947,28947
9179,832,3,39,16:57:33,28.435,28435
9180,1,3,39,16:57:35,28.996,28996
9181,817,4,38,16:57:44,29.345,29345
9182,815,3,39,16:58:08,28.155,28155
9183,852,3,38,16:58:09,29.448,29448
9184,4,3,39,16:58:32,28.841,28841
9185,20,3,39,16:59:03,28.54,28540
9186,830,4,39,16:59:10,28.709,28709
9187,854,3,39,16:59:12,30.832,30832
9188,849,3,39,16:59:24,28.438,28438
9189,846,3,40,17:00:36,28.659,28659
9190,840,3,40,17:01:33,29.78,29780
9191,815,1,1,15:05:03,23.681,23681
9192,822,1,6,15:10:38,24.677,24677
9193,847,1,11,15:16:24,38.201,38201
9194,848,1,11,15:16:33,22.301,22301
9195,817,1,12,15:17:44,21.356,21356
9196,842,1,12,15:17:45,22.724,22724
9197,849,1,12,15:17:50,21.722,21722
9198,830,1,13,15:18:34,22.022,22022
9199,846,1,14,15:20:05,22.684,22684
9200,825,1,15,15:21:15,22.205,22205
9201,839,1,16,15:22:24,21.755,21755
9202,854,1,16,15:22:28,22.12,22120
9203,20,1,20,15:27:30,22.112,22112
9204,855,1,24,15:32:20,22.704,22704
9205,844,1,26,15:33:54,21.532,21532
9206,852,1,26,15:34:42,21.749,21749
9207,832,1,27,15:35:10,21.212,21212
9208,4,1,27,15:35:56,21.552,21552
9209,1,1,28,15:36:38,23.026,23026
9210,840,1,29,15:38:12,21.431,21431
9211,849,2,35,15:45:51,21.206,21206
9212,830,2,36,15:45:57,21.444,21444
9213,822,2,39,15:50:27,22.278,22278
9214,847,2,40,15:51:25,21.731,21731
9215,842,2,40,15:51:40,27.61,27610
9216,825,2,41,15:52:37,22.088,22088
9217,848,2,41,15:52:47,22.122,22122
9218,854,2,43,15:54:56,22.88,22880
9219,846,2,43,15:55:00,27.324,27324
9220,839,2,44,15:56:05,22.109,22109
9221,817,2,44,15:56:18,21.889,21889
9222,20,2,44,15:56:41,21.583,21583
9223,855,2,46,15:58:57,28.86,28860
9224,852,2,46,15:58:59,21.519,21519
9225,844,2,49,16:01:09,21.319,21319
9226,840,2,48,16:01:18,21.952,21952
9227,832,2,50,16:02:23,21.492,21492
9228,1,2,51,16:04:01,22.697,22697
9229,4,2,57,16:11:50,21.827,21827
9230,844,3,58,16:12:03,21.65,21650
9231,830,3,58,16:12:09,21.319,21319
9232,4,3,58,16:13:43,24.252,24252
9233,825,1,8,15:17:07,36.779,36779
9234,854,1,9,15:18:50,36.704,36704
9235,855,1,9,15:18:55,36.444,36444
9236,852,1,11,15:22:23,37.648,37648
9237,830,1,16,15:29:58,35.266,35266
9238,1,1,18,15:33:29,37.189,37189
9239,815,1,18,15:33:34,38.061,38061
9240,847,1,18,15:33:35,38.277,38277
9241,4,1,18,15:33:47,36.524,36524
9242,846,1,18,15:33:55,37.539,37539
9243,839,1,18,15:34:00,44.747,44747
9244,832,1,18,15:34:02,41.458,41458
9245,817,1,18,15:34:05,36.264,36264
9246,840,1,18,15:34:07,39.844,39844
9247,848,1,18,15:34:13,37.38,37380
9248,842,1,18,15:34:17,35.969,35969
9249,822,1,18,15:34:25,37.855,37855
9250,825,2,18,15:34:37,36.403,36403
9251,854,2,18,15:34:48,37.003,37003
9252,20,1,19,15:36:34,36.671,36671
9253,849,1,19,15:36:38,37.497,37497
9254,855,2,22,15:42:44,50.79,50790
9255,822,2,36,16:05:53,36.52,36520
9256,849,2,38,16:09:37,36.942,36942
9257,832,2,42,16:15:12,42.292,42292
9258,848,1,2,15:06:40,31.224,31224
9259,825,1,6,15:12:24,29.641,29641
9260,852,1,13,15:22:33,21.577,21577
9261,846,1,14,15:23:43,23.567,23567
9262,840,1,14,15:23:56,21.779,21779
9263,817,1,15,15:25:20,21.558,21558
9264,20,1,15,15:25:23,21.402,21402
9265,847,1,16,15:26:14,22.763,22763
9266,830,1,16,15:26:25,21.351,21351
9267,842,1,16,15:26:55,21.675,21675
9268,832,1,17,15:27:39,22.82,22820
9269,815,1,18,15:29:20,21.118,21118
9270,849,1,18,15:29:51,21.865,21865
9271,1,1,19,15:30:39,21.699,21699
9272,844,1,21,15:33:16,21.775,21775
9273,4,1,21,15:33:45,22.083,22083
9274,854,1,21,15:33:58,22.953,22953
9275,848,2,21,15:34:22,21.816,21816
9276,839,1,23,15:36:35,23.581,23581
9277,822,1,26,15:41:08,22.272,22272
9278,855,1,27,15:42:36,22.321,22321
9279,852,2,33,15:51:30,22.016,22016
9280,825,2,35,15:54:34,23.21,23210
9281,830,2,38,15:57:25,21.228,21228
9282,844,2,39,15:58:41,21.972,21972
9283,847,2,39,15:58:47,21.743,21743
9284,849,2,39,16:00:11,22.452,22452
9285,848,3,40,16:01:49,24.298,24298
9286,854,2,41,16:03:01,22.566,22566
9287,815,2,42,16:03:23,21.167,21167
9288,846,2,42,16:03:39,21.855,21855
9289,817,2,46,16:09:35,21.521,21521
9290,840,2,46,16:09:36,21.615,21615
9291,20,2,46,16:09:42,25.03,25030
9292,842,2,46,16:09:48,21.489,21489
9293,832,2,47,16:10:02,23.456,23456
9294,1,2,51,16:15:42,22.095,22095
9295,855,2,51,16:17:20,28.218,28218
9296,852,3,51,16:17:46,22.128,22128
9297,844,3,54,16:20:03,21.544,21544
9298,849,3,56,16:24:42,28.777,28777
9299,825,3,67,16:40:35,23.147,23147
9300,844,1,3,15:11:12,24.198,24198
9301,849,1,3,15:11:25,35.825,35825
9302,848,1,10,15:25:41,23.334,23334
9303,842,1,10,15:25:49,22.857,22857
9304,832,1,11,15:27:20,22.543,22543
9305,4,1,11,15:27:31,22.641,22641
9306,825,1,11,15:27:45,26.815,26815
9307,817,1,12,15:29:33,23.085,23085
9308,839,1,12,15:29:35,23.511,23511
9309,847,1,13,15:31:15,22.825,22825
9310,846,1,13,15:31:34,23.036,23036
9311,815,1,14,15:33:07,22.349,22349
9312,20,1,14,15:33:20,23.222,23222
9313,855,1,14,15:33:31,23.744,23744
